0	11.1690022497008	10.8673383592999	3.39522842887474
0.1	10.4152980603106	11.0846454163698	3.05277463198879
0.2	9.71486956253097	11.2989558076894	2.70819943215271
0.3	9.05832342598695	11.5085323725415	2.36055432837002
0.4	8.43884296860077	11.7132548280549	2.0081903841941
0.5	7.84780703799411	11.9130061116054	1.6492975649079
0.6	7.27400316438169	12.1076722179239	1.28236557552182
0.7	6.70254735738071	12.2971421558813	1
0.8	6.11375567162792	12.4813085897744	1
0.9	5.48434746714171	12.6600670159633	1
1	4.80169019447492	12.8326455806649	1
