0	-94.8344472249335	-81.2199779121652
0.1	-97.3580084427037	-81.1538368354486
0.2	-99.9934438206994	-81.0888574498489
0.3	-102.741611105451	-81.0271035644969
0.4	-105.60076411493	-80.9717595838218
0.5	-108.564777104331	-80.9274108596192
0.6	-111.620728876903	-80.9005883917828
0.7	-114.745206527899	-80.9004805794107
0.8	-117.898613041686	-80.9397923982911
0.9	-121.016353272361	-81.0355944338871
1	-123.993759587088	-81.2095134112095
