0	-94.8344472249335
0.1	-97.3580084427037
0.2	-99.9934438206994
0.3	-102.741611105451
0.4	-105.60076411493
0.5	-108.564777104331
0.6	-111.620728876903
0.7	-114.745206527899
0.8	-117.898613041686
0.9	-121.016353272361
1	-123.993759587088
