0	0	-0.060008277	0
0.1	0.009201269	-0.072409988	0
0.2	0.024803421	-0.097613464	0
0.3	0.046806456	-0.135618707	0
0.4	0.075210374	-0.186425715	0
0.5	0.110015175	-0.250034489	0
0.6	0.151220859	-0.326445029	0
0.7	0.198827426	-0.415657334	0
0.8	0.252834875	-0.517671406	0
0.9	0.313243208	-0.632487243	0
1	0.380052423	-0.760104846	0
