1E-1	3786992.625
1E-2	3777324.625
1E-3	3687945.75
1E-4	3464227.375
1E-5	2891377.5
1E-6	2262542.375
1E-7	1953027.5
1E-8	1635911.625
1E-9	1422168.625
1E-10	1333881.125
1E-11	1314303.875
1E-12	1313261.375
1E-13	1313261.375
1E-14	1313261.375
1E-15	1313261.375
1E-16	1045132.625
1E-17	739143.5
1E-18	1195.875
1E-19	16.875
