0	-2.50255306787696
0.1	-2.28095736724999
0.2	-2.07586151552944
0.3	-1.90244931137573
0.4	-1.77256933183424
0.5	-1.69441273543421
0.6	-1.65874202859996
0.7	-1.66361427525959
0.8	-1.69589197408155
0.9	-1.72100995413752
1	-1.74596910166973
