0.00001         100  100  100  100
0.0001         64.1414141414141  44.6906035141329  40.316573556797  39.0505836575876
0.001         59.5959595959596  36.3636363636364  33.9851024208566  31.4708171206226
0.01         57.5757575757576  33.1550802139037  31.3159528243327  30.5058365758755
0.1         57.0707070707071  32.4675324675325  29.7330850403476  28.0155642023346
